employee_id,employer_id,employer_name,industry,employer_quality,age,education,education_issue,financial_literacy,employer_match_eligible,retirement_contribution_rate,annual_earnings,net_worth,household_debt,complete_iv_case
1765,27,Employer 27,manufacturing,-0.162,28,college,,-1.949,0,0.0,50089.15,85190.62,40811.34,1
1767,72,Employer 72,retail,-1.546,47,college,,-0.844,0,0.0,50281.45,102842.9,75198.3,1
1768,56,employer 56,retail,1.215,60,some_college,,-0.864,1,0.0408,86077.18,167149.07,324.52,1
1769,18,Employer 18,tech,-0.442,48,high_school,,1.282,0,0.0467,50110.32,251548.36,24544.96,1
1770,31,Employer 31,tech,-0.524,39,graduate,,-0.574,1,0.0285,67196.81,159434.96,10097.91,1
1771,57,employer 57,manufacturing,-1.965,44,high_school,,-0.598,0,0.0448,47059.53,9152.9,12057.54,1
1772,9,employer 9,healthcare,-0.575,39,high_school,,-0.002,0,0.0567,42419.16,142371.01,66416.39,1
1773,14,Employer 14,tech,0.809,34,some_college,,0.01,1,0.101,54686.65,198107.52,73667.1,1
1774,51,employer 51,retail,0.769,34,college,,-0.359,1,0.058600000000000006,95976.17,302703.94,-4545.62,1
1775,49,Employer 49,manufacturing,-1.858,42,college,,0.763,0,0.0958,45594.51,145834.35,67339.25,1
1776,9,employer 9,healthcare,-0.575,31,graduate,,-0.435,1,0.0709,89849.45,366797.09,11927.63,1
1777,42,Employer 42,healthcare,0.503,27,some_college,,-0.491,1,0.0284,49208.4,163229.24,45872.82,1
1779,4,Employer 4,tech,0.088,44,some_college,,-1.932,0,0.0172,68663.54,122161.3,81133.26,1
1780,19,Employer 19,manufacturing,-1.545,46,graduate,,-1.556,0,0.0588,69888.91,233737.27,46080.6,1
1782,2,Employer 2,tech,0.564,47,some_college,,-0.467,1,0.0933,73004.73,218558.32,36691.18,1
1783,47,Employer 47,education,-1.546,31,college,,1.292,0,0.0592,42176.41,290766.99,49644.12,1
1784,8,Employer 8,retail,1.471,52,graduate,,-0.147,1,0.0659,97206.74,289659.12,13366.7,1
1785,31,Employer 31,tech,-0.524,32,graduate,,-0.623,0,0.0176,100383.18,305327.82,37224.35,1
1786,80,Employer 80,,-0.854,39,high_school,,-0.926,0,0.056100000000000004,42414.01,-21849.8,-756.96,1
1787,75,Employer 75,tech,-0.726,30,high_school,,-0.456,0,0.0057,29734.93,-2510.64,52343.2,1
1788,14,Employer 14,tech,0.809,33,high_school,,1.532,1,0.0625,22916.88,99997.16,39282.77,1
1789,13,Employer 13,retail,-0.779,34,college,,-0.575,0,0.030299999999999997,70905.25,187617.1,37545.73,1
1790,19,Employer 19,manufacturing,-1.545,31,college,,-1.146,0,0.048600000000000004,41100.57,27216.85,,1
1791,53,Employer 53,education,-1.301,27,some_college,,0.481,0,0.0803,29517.24,113864.65,53016.44,1
1792,54,Employer 54,healthcare,1.602,48,college,,-1.212,1,0.115,93725.67,370611.91,30639.11,1
1793,2,Employer 2,tech,0.564,27,high_school,,1.707,0,0.0631,57752.02,132165.51,49433.73,1
1794,69,Employer 69,manufacturing,-0.094,33,graduate,,-1.138,1,0.009899999999999999,83865.7,302398.99,5520.35,1
1795,74,EMPLOYER 74,tech,-0.833,39,some_college,,0.433,0,0.0392,43524.91,139630.4,30705.09,1
1796,74,EMPLOYER 74,tech,-0.833,44,graduate,,0.61,0,0.0391,88432.18,315453.25,30314.38,1
1797,60,Employer 60,healthcare,0.951,29,graduate,,-1.33,0,0.0,99991.37,176216.25,65091.81,1
1798,25,Employer 25,manufacturing,-0.48,32,college,,0.953,1,0.08220000000000001,56196.54,263515.21,65416.82,1
1799,53,Employer 53,education,-1.301,25,high_school,,0.187,0,0.0253,34520.58,98467.32,23528.48,1
1800,14,Employer 14,tech,0.809,32,graduate,,1.165,0,0.0483,98159.38,371081.31,30869.34,1
1801,64,Employer 64,education,0.008,28,college,,0.651,1,0.0989,52702.0,184126.05,58121.21,1
1802,49,Employer 49,manufacturing,-1.858,47,high_school,,1.347,0,0.0763,33303.5,169163.86,36951.73,1
1803,57,employer 57,manufacturing,-1.965,32,some_college,,0.168,0,0.0297,26604.38,13774.67,33145.68,1
1804,43,employer 43,healthcare,-0.302,60,high_school,,1.702,0,0.1221,68176.44,324876.05,12386.8,1
1805,47,Employer 47,education,-1.546,31,college,,-1.192,0,0.0122,36811.02,119089.47,19065.89,1
1806,5,Employer 5,education,0.163,49,college,,-1.144,0,0.044,80532.52,232497.59,2344.23,1
1807,40,employer 40,healthcare,-0.709,29,college,,-0.133,0,0.0,69272.73,204211.95,28931.38,1
1808,64,Employer 64,education,0.008,29,high_school,,-1.203,0,0.0449,30572.68,-22567.35,33075.34,1
1809,74,EMPLOYER 74,tech,-0.833,29,college,,0.563,0,0.0204,52315.1,96749.48,24463.58,1
1810,24,Employer 24,education,0.556,32,high_school,,0.899,0,0.0498,50493.42,58914.35,35178.56,1
1811,76,Employer 76,manufacturing,0.681,53,college,,-1.258,1,0.0425,97358.48,229525.57,49482.8,1
1812,55,Employer 55,education,-0.67,43,college,,1.102,0,0.0935,65518.02,348011.89,3901.84,1
1813,34,Employer 34,tech,0.713,57,high_school,,0.158,1,0.0961,88322.04,191977.77,38085.11,1
1814,1,Employer 1,healthcare,0.435,30,high_school,,-0.61,0,0.0,36677.21,40376.52,29419.51,1
1815,46,Employer 46,healthcare,-0.824,39,college,,1.888,0,0.046,24637.93,181116.55,40356.44,1
1816,73,Employer 73,tech,1.456,40,college,,1.219,1,0.0649,92028.44,455883.84,26294.48,1
1817,53,Employer 53,education,-1.301,37,college,,-1.743,0,0.0674,24257.85,132104.4,35963.62,1
1818,62,Employer 62,education,-0.064,51,some_college,,-1.215,1,0.0473,66452.49,173889.71,42902.79,1
1819,51,employer 51,retail,0.769,50,high_school,,0.598,1,0.1186,66904.24,147785.53,61628.08,1
1820,59,Employer 59,manufacturing,-0.63,55,college,,0.811,0,0.1073,85570.21,317488.47,62734.68,1
1821,72,Employer 72,retail,-1.546,36,graduate,,-1.57,0,0.0411,59020.0,133901.33,23165.32,1
1822,63,Employer 63,healthcare,1.055,27,high_school,,1.305,0,0.0509,36823.23,97925.39,32195.31,1
1823,42,Employer 42,healthcare,0.503,40,college,,0.686,1,0.111,74096.61,275091.65,38890.24,1
1824,9,employer 9,healthcare,-0.575,32,some_college,,0.703,0,0.0535,34415.42,207963.01,24329.21,1
1825,64,Employer 64,education,0.008,57,college,,-2.583,1,0.0444,92702.26,313590.86,46181.83,1
1826,61,Employer 61,education,0.898,30,,blank,-1.352,0,0.0483,51287.42,224859.51,25919.25,1
1827,60,Employer 60,healthcare,0.951,26,,unknown,-0.768,1,0.1052,78960.28,244322.17,72808.37,1
1828,44,Employer 44,healthcare,0.546,43,college,,-0.602,0,0.0172,86713.66,281017.94,15834.61,1
1829,33,Employer 33,retail,1.764,28,high_school,,1.688,0,0.0754,46701.06,108295.3,2395.65,1
1830,47,Employer 47,education,-1.546,29,graduate,,0.824,0,0.0843,51433.2,248335.45,38495.26,1
1831,42,Employer 42,healthcare,0.503,53,graduate,,2.448,1,0.1196,98770.94,421739.54,-627.35,1
1832,1,Employer 1,healthcare,0.435,41,high_school,,-1.316,1,0.0891,61196.62,158671.64,31235.96,1
1833,8,Employer 8,retail,1.471,55,college,,-0.357,1,0.0653,96211.65,321234.94,55530.66,1
1834,8,Employer 8,retail,1.471,59,high_school,,-0.383,0,0.0464,80519.73,263334.53,12578.29,1
1835,60,Employer 60,healthcare,0.951,56,college,,0.929,1,0.114,80175.66,292969.46,-21048.02,1
1836,63,Employer 63,healthcare,1.055,27,some_college,,1.771,1,0.1048,60657.66,226537.94,17725.33,1
1837,19,Employer 19,manufacturing,-1.545,29,college,,-0.323,0,0.0173,46423.73,114652.26,-13424.67,1
1838,42,Employer 42,healthcare,0.503,44,graduate,,-1.18,0,0.0432,110145.39,310264.87,46527.87,1
1839,36,employer 36,education,0.429,41,some_college,,-0.416,1,0.099,56639.45,126602.47,54188.53,1
1840,40,employer 40,healthcare,-0.709,31,college,,0.365,0,0.0304,59387.07,180445.9,36194.44,1
1841,79,Employer 79,manufacturing,1.13,38,high_school,,0.689,1,0.0772,61616.12,321131.38,53270.35,1
1843,28,Employer 28,tech,0.76,46,high_school,,-1.708,0,0.0357,59045.36,132137.81,19670.05,1
1844,12,employer 12,manufacturing,-0.86,59,high_school,,-1.371,0,0.0081,56486.43,112657.55,40701.72,1
1846,61,Employer 61,education,0.898,26,college,,-0.3,1,0.1007,50475.12,136493.81,36543.92,1
1847,68,Employer 68,healthcare,-0.625,33,high_school,,-0.972,1,0.024,23875.11,791.29,13162.94,1
1848,36,employer 36,education,0.429,54,college,,-0.619,1,0.0339,86674.57,181137.67,32546.4,1
1849,27,Employer 27,manufacturing,-0.162,56,some_college,,-0.17,0,0.0745,86379.59,306006.0,28054.07,1
1850,11,EMPLOYER 11,education,-0.76,34,high_school,,-0.021,1,0.1215,45376.26,129634.92,29476.27,1
1851,52,Employer 52,healthcare,0.211,39,graduate,,-0.117,1,0.1558,77102.17,255850.79,46982.92,1
1852,21,Employer 21,tech,-0.699,27,some_college,,-1.645,0,0.0092,48068.23,70104.18,52919.58,1
1853,36,employer 36,education,0.429,45,graduate,,-0.963,1,0.0813,98507.43,291528.01,8070.17,1
1854,32,Employer 32,healthcare,-0.072,29,high_school,,-0.238,0,0.0,24316.04,-73653.06,37038.11,1
1855,58,Employer 58,education,0.302,33,college,,-2.898,0,0.0,38492.89,47030.72,15298.13,1
1856,31,Employer 31,tech,-0.524,44,college,,0.159,0,0.0375,65085.03,297560.22,49320.02,1
1857,68,Employer 68,healthcare,-0.625,35,college,,0.184,1,0.0925,66679.62,318975.63,56392.03,1
1858,3,Employer 3,retail,-0.427,31,graduate,,-0.913,1,0.011000000000000001,83801.43,245203.09,49942.71,1
1859,36,employer 36,education,0.429,56,college,,1.401,0,0.0843,76217.48,290535.46,35734.33,1
1860,13,Employer 13,retail,-0.779,50,graduate,,0.426,0,0.093,63464.9,331663.84,46009.64,1
1861,5,Employer 5,education,0.163,59,college,,0.396,0,0.0783,87610.58,311155.58,13338.6,1
1863,65,Employer 65,healthcare,1.04,33,high_school,,-0.864,1,0.0772,47653.23,169408.63,16405.22,1
1864,13,Employer 13,retail,-0.779,51,college,,-1.47,1,0.046900000000000004,75256.67,251658.21,67375.35,1
1865,27,Employer 27,manufacturing,-0.162,59,high_school,,-1.842,1,0.0633,64761.31,298255.81,48551.57,1
1866,11,EMPLOYER 11,education,-0.76,52,high_school,,1.917,0,0.0862,40484.35,248820.87,64764.15,1
1867,30,Employer 30,manufacturing,-0.274,46,high_school,,1.538,0,0.1082,61934.35,245862.37,60642.01,1
1868,34,Employer 34,tech,0.713,39,college,,-0.918,1,0.07,77814.34,299296.3,50658.43,1
1869,3,Employer 3,retail,-0.427,35,college,,0.867,0,0.0815,64877.16,328051.79,21672.82,1
1870,10,Employer 10,education,-0.152,60,some_college,,-0.795,0,0.0396,84233.05,288309.99,11259.27,1
1871,66,Employer 66,,-0.111,28,some_college,,1.254,1,0.0428,71573.5,203734.27,,1
1872,14,Employer 14,tech,0.809,33,college,,0.904,0,0.0337,59218.42,173366.19,21535.98,1
1873,29,Employer 29,tech,-1.532,60,some_college,,-0.204,0,0.005,69627.27,176370.65,777.04,1
1874,44,Employer 44,healthcare,0.546,57,high_school,,1.641,1,0.1001,76556.49,285861.19,22194.95,1
1875,6,employer 6,tech,-0.405,35,college,,0.24,0,0.0569,54531.31,289566.49,30736.91,1
1876,4,Employer 4,tech,0.088,52,college,,-0.019,1,0.1152,53064.52,227513.64,74355.4,1
1877,14,Employer 14,tech,0.809,33,high_school,,0.472,0,0.0075,33655.71,75158.04,41459.46,1
1878,16,Employer 16,,-0.05,38,some_college,,0.959,1,0.0502,47405.55,63353.3,61916.37,1
1879,20,Employer 20,retail,2.829,55,high_school,,-0.636,1,0.1031,89361.16,219188.08,6885.71,1
1880,59,Employer 59,manufacturing,-0.63,35,college,,0.141,0,0.0417,50957.45,116013.5,25006.83,1
1881,25,Employer 25,manufacturing,-0.48,51,some_college,,-0.348,0,0.0118,74235.33,230988.44,24111.07,1
1882,76,Employer 76,manufacturing,0.681,40,some_college,,-0.358,1,0.0769,39457.0,170375.93,8295.41,1
1883,18,Employer 18,tech,-0.442,43,graduate,,-0.226,0,0.0535,72691.14,143478.42,19402.48,1
1884,56,employer 56,retail,1.215,32,college,,-0.478,1,0.0876,57820.17,271369.98,37300.04,1
1885,25,Employer 25,manufacturing,-0.48,34,high_school,,-0.006,0,0.0253,41096.97,191964.39,24230.04,1
1886,39,employer 39,tech,0.394,47,college,,-1.048,1,0.0335,86876.59,190199.08,35737.71,1
1887,48,Employer 48,healthcare,-0.549,44,some_college,,0.252,0,0.039,62980.98,167132.26,49665.0,1
1888,69,Employer 69,manufacturing,-0.094,29,high_school,,-1.196,0,0.0,35997.46,6014.04,54193.57,1
1889,76,Employer 76,manufacturing,0.681,58,some_college,,-0.831,0,0.1006,39064.75,159138.93,46623.57,1
1890,15,Employer 15,manufacturing,-0.5,54,college,,-0.429,0,0.0395,53727.81,225740.54,-9160.0,1
1891,47,Employer 47,education,-1.546,46,some_college,,-0.003,0,0.0193,37322.52,97527.38,3685.33,1
1892,10,Employer 10,education,-0.152,59,graduate,,-0.198,0,0.0639,102509.48,348940.72,70808.18,1
1893,12,employer 12,manufacturing,-0.86,40,some_college,,0.681,0,0.0133,57527.27,223467.75,20695.67,1
1894,4,Employer 4,tech,0.088,27,some_college,,0.225,1,0.10800000000000001,35764.54,66307.3,8019.25,1
1896,78,Employer 78,tech,-0.044,27,some_college,,-1.36,0,0.0361,50089.52,195509.81,,1
1897,24,Employer 24,education,0.556,,college,,0.023,0,0.0855,70594.61,216162.73,49929.91,1
1898,33,Employer 33,retail,1.764,50,some_college,,0.618,1,0.0657,69461.86,260745.68,-2938.52,1
1899,29,Employer 29,tech,-1.532,52,some_college,,-1.233,0,0.0406,56331.01,213203.63,39770.0,1
1900,30,Employer 30,manufacturing,-0.274,41,high_school,,-0.456,1,0.0573,39217.39,45465.73,48383.46,1
1902,6,employer 6,tech,-0.405,28,graduate,,1.415,1,0.1354,75088.03,311153.69,30688.91,1
1903,65,Employer 65,healthcare,1.04,35,college,,-0.968,1,0.0798,66957.92,129018.09,41358.12,1
1904,8,Employer 8,retail,1.471,43,some_college,,-0.413,1,0.0762,60135.67,279565.75,46059.61,1
1905,55,Employer 55,education,-0.67,45,high_school,,-0.499,0,0.0859,52627.44,307445.59,,1
1906,22,Employer 22,education,0.473,33,graduate,,0.178,1,0.086,86061.61,319340.67,4238.64,1
1907,14,Employer 14,tech,0.809,36,some_college,,-0.187,0,0.0544,43122.83,50566.32,35180.62,1
1908,70,Employer 70,education,1.312,60,some_college,,-0.009,1,0.071,87527.2,319988.78,-1607.82,1
1909,24,Employer 24,education,0.556,53,college,,1.989,1,0.1629,101165.75,368826.62,76750.43,1
1910,44,Employer 44,healthcare,0.546,54,some_college,,0.46,1,0.1241,82589.72,266726.83,69723.64,1
1911,71,employer 71,healthcare,-0.829,,some_college,,0.183,0,0.060599999999999994,36653.61,150491.18,38565.63,1
1912,57,employer 57,manufacturing,-1.965,30,some_college,,0.252,0,0.0543,38254.07,242930.67,79680.55,1
1913,75,Employer 75,tech,-0.726,51,graduate,,0.593,0,0.0984,94249.76,308122.67,71621.63,1
1914,52,Employer 52,healthcare,0.211,53,some_college,,1.257,1,0.1163,95569.06,304387.83,20652.78,1
1915,60,Employer 60,healthcare,0.951,29,college,,-2.006,1,0.036,58922.9,86415.73,41976.83,1
1916,29,Employer 29,tech,-1.532,52,graduate,,0.606,0,0.1001,68139.27,330842.74,47644.87,1
1917,39,employer 39,tech,0.394,25,college,,1.369,0,0.1221,39883.79,210698.0,55152.64,1
1918,30,Employer 30,manufacturing,-0.274,28,some_college,,-0.193,1,0.1119,35535.82,120192.48,20172.53,1
1919,30,Employer 30,manufacturing,-0.274,28,graduate,,-1.206,0,0.0378,86129.89,292005.48,40058.68,1
1920,1,Employer 1,healthcare,0.435,44,graduate,,-1.415,1,0.0206,74668.99,193659.23,60860.65,1
1921,76,Employer 76,manufacturing,0.681,52,college,,0.578,0,0.0686,73058.3,252441.61,30630.13,1
1922,37,Employer 37,retail,-0.676,40,some_college,,0.953,1,0.08439999999999999,63306.53,198494.11,7218.96,1
1923,61,Employer 61,education,0.898,34,some_college,,-0.966,1,0.1042,60254.97,98733.24,55978.74,1
1924,78,Employer 78,tech,-0.044,55,high_school,,-0.564,1,0.0781,71854.29,295716.57,32571.18,1
1925,9,employer 9,healthcare,-0.575,43,some_college,,-0.739,0,0.0654,39885.04,129157.85,24998.11,1
1926,27,Employer 27,manufacturing,-0.162,43,college,,0.351,0,0.036699999999999997,59681.61,210700.03,23611.14,1
1927,19,Employer 19,manufacturing,-1.545,57,college,,-0.493,0,0.012199999999999999,71235.64,290422.03,59772.52,1
1929,79,Employer 79,manufacturing,1.13,38,graduate,,1.081,1,0.053,77219.86,268480.87,46704.38,1
1930,47,Employer 47,education,-1.546,55,some_college,,1.031,1,0.1297,71532.62,275691.66,20611.27,1
1931,77,Employer 77,education,2.506,41,some_college,,-0.381,1,0.1134,91885.21,228202.5,65044.17,1
1932,38,Employer 38,retail,0.6,36,graduate,,0.623,0,0.0051,76984.26,222033.73,51437.54,1
1933,63,Employer 63,healthcare,1.055,46,college,,-0.965,0,0.0107,68704.01,262138.37,62531.55,1
1934,15,Employer 15,manufacturing,-0.5,59,college,,0.082,1,0.1182,74379.67,328178.3,41093.14,1
1935,32,Employer 32,healthcare,-0.072,30,college,,0.495,1,0.0818,65432.62,212465.83,-1132.94,1
1936,43,employer 43,healthcare,-0.302,36,college,,0.324,0,0.0133,73123.03,246891.6,63120.11,1
1937,7,Employer 7,tech,1.877,42,some_college,,-1.2,1,0.0316,86245.44,224614.33,26162.44,1
1938,62,Employer 62,education,-0.064,31,college,,-0.456,1,0.0472,80088.44,241982.13,5747.08,1
1939,15,Employer 15,manufacturing,-0.5,25,some_college,,-0.609,0,0.0266,44974.99,104476.05,8034.88,1
1940,58,Employer 58,education,0.302,51,college,,-0.661,1,0.0578,79156.51,321738.64,15197.57,1
1941,1,Employer 1,healthcare,0.435,32,some_college,,-1.958,0,0.0095,47030.68,61932.31,62130.15,1
1942,21,Employer 21,tech,-0.699,56,college,,-0.441,0,0.0467,71191.25,279435.23,26033.86,1
1943,18,Employer 18,tech,-0.442,29,college,,-0.185,1,0.0432,29199.96,53261.02,23470.29,1
1944,44,Employer 44,healthcare,0.546,60,some_college,,0.435,0,0.0899,83678.45,364595.47,37492.24,1
1945,37,Employer 37,retail,-0.676,35,high_school,,-1.49,0,0.0234,32535.45,130778.19,,1
1946,36,employer 36,education,0.429,35,high_school,,-0.281,1,0.0717,40221.78,110526.61,30287.87,1
1948,1,Employer 1,healthcare,0.435,60,high_school,,0.194,1,0.1266,62579.63,177997.44,32318.1,1
1949,27,Employer 27,manufacturing,-0.162,26,graduate,,0.564,1,0.0705,62095.04,391811.72,-4140.52,1
1951,19,Employer 19,manufacturing,-1.545,29,some_college,,-0.899,0,0.052,22446.9,63855.97,54580.95,1
1952,42,Employer 42,healthcare,0.503,59,college,,-0.067,1,0.1646,97492.8,294332.04,17140.81,1
1953,37,Employer 37,retail,-0.676,53,some_college,,-1.297,0,0.0331,58533.58,123607.96,-6146.68,1
1954,77,Employer 77,education,2.506,50,high_school,,-0.057,1,0.129,84352.04,274261.89,58834.14,1
1955,68,Employer 68,healthcare,-0.625,44,college,,-1.013,0,0.0008,88729.92,209941.84,35131.47,1
1956,32,Employer 32,healthcare,-0.072,50,some_college,,-0.731,1,0.0805,65168.65,265136.43,22795.48,1
1957,39,employer 39,tech,0.394,54,high_school,,0.6,0,0.0361,43088.93,173169.97,8747.38,1
1958,2,Employer 2,tech,0.564,25,college,,-0.317,0,0.0481,52350.92,153254.59,1795.21,1
1959,54,Employer 54,healthcare,1.602,28,high_school,,1.751,1,0.101,49764.44,131615.06,-3481.5,1
1960,58,Employer 58,education,0.302,33,college,,-0.221,1,0.1103,61581.58,123218.48,12044.65,1
1961,4,Employer 4,tech,0.088,60,high_school,,1.156,1,0.0969,81306.1,306488.18,56379.35,1
1962,33,Employer 33,retail,1.764,60,high_school,,-1.603,1,0.0501,63287.43,123433.84,65222.6,1
1963,5,Employer 5,education,0.163,55,graduate,,2.194,1,0.1688,101467.07,430139.99,31582.81,1
1964,42,Employer 42,healthcare,0.503,37,college,,0.583,0,0.0369,52408.62,225248.76,58888.14,1
1965,11,EMPLOYER 11,education,-0.76,42,high_school,,-1.204,0,0.048499999999999995,50709.66,146576.71,67141.25,1
1966,66,Employer 66,,-0.111,28,high_school,,-1.384,1,0.0562,49325.91,18719.27,44312.72,1
1967,46,Employer 46,healthcare,-0.824,39,college,,-0.7,1,0.1105,57789.16,185301.54,33793.52,1
1968,5,Employer 5,education,0.163,55,college,,-0.444,0,0.0,90480.97,191422.0,58334.69,1
1969,20,Employer 20,retail,2.829,60,high_school,,2.315,1,0.1134,72771.19,295413.22,40490.42,1
1970,7,Employer 7,tech,1.877,47,graduate,,0.447,0,0.0701,108371.31,457555.36,17365.6,1
1971,46,Employer 46,healthcare,-0.824,43,some_college,,-0.01,1,0.1167,57808.68,159995.98,67159.62,1
1972,34,Employer 34,tech,0.713,38,high_school,,0.064,0,0.01,60219.79,16530.93,10365.77,1
1973,54,Employer 54,healthcare,1.602,39,some_college,,0.751,1,0.0725,59215.58,207991.44,,1
1974,11,EMPLOYER 11,education,-0.76,57,college,,0.707,1,0.0652,85191.03,263720.93,13218.89,1
1975,33,Employer 33,retail,1.764,34,college,,1.522,1,0.0895,57433.57,184530.21,45662.99,1
1976,47,Employer 47,education,-1.546,53,high_school,,-0.211,0,0.0,70488.69,289134.14,-3952.99,1
1977,63,Employer 63,healthcare,1.055,30,college,,-1.233,0,0.0,69945.83,119255.55,16577.78,1
1978,66,Employer 66,,-0.111,,college,,0.441,0,0.0,55964.58,82173.88,59180.83,1
1979,67,employer 67,retail,0.414,42,high_school,,0.396,0,0.0958,83088.55,241237.5,66347.65,1
1980,37,Employer 37,retail,-0.676,43,some_college,,-0.743,0,0.0426,46027.56,176787.25,10767.11,1
1981,30,Employer 30,manufacturing,-0.274,40,college,,-1.124,1,0.0778,83177.05,293282.48,38750.36,1
1982,75,Employer 75,tech,-0.726,49,college,,0.609,0,0.0179,43937.68,189070.32,49613.97,1
1983,23,Employer 23,healthcare,0.843,35,college,,0.383,0,0.0166,77994.79,141907.2,-4078.32,1
1984,46,Employer 46,healthcare,-0.824,32,some_college,,0.466,0,0.0,48080.05,142845.43,46933.31,1
1985,38,Employer 38,retail,0.6,54,college,,-0.152,1,0.059,72900.36,254497.0,36304.41,1
1986,42,Employer 42,healthcare,0.503,31,some_college,,-1.954,1,0.0597,18682.6,-110629.99,36886.93,1
1987,32,Employer 32,healthcare,-0.072,30,college,,-0.898,1,0.057,84531.2,138810.05,30440.67,1
1988,53,Employer 53,education,-1.301,34,high_school,,0.321,1,0.1084,18000.0,130948.16,35616.06,1
1989,37,Employer 37,retail,-0.676,59,some_college,,-0.498,1,0.1219,65795.03,241618.31,45913.61,1
1990,17,Employer 17,healthcare,0.01,45,graduate,,-0.104,0,0.0633,106345.16,430407.77,53335.29,1
1991,76,Employer 76,manufacturing,0.681,39,college,,-0.024,1,0.0454,84598.84,299173.76,25340.72,1
